"L1","child_path","chord_HTML","chord_ID","probability"
"1","","","","",""
"487","12","4,2,56","V<sup>6</sup>","56","0.005"
"488","13","4,2,564","V<sup>6</sup><sub>4</sub>","564","0.005"
"489","14","4,2,b2","ii&deg;","b2","0.005"
"490","15","4,2,56/6","V<sup>6</sup>/vi","56/6","0.003"
"491","16","4,2,66","vi<sup>6</sup>","66","0.003"
"492","17","4,2,b57","v<sup>7</sup>","b57","0.003"
"493","18","4,2,165","I<sup>6</sup><sub>5</sub>","165","0.003"
"494","19","4,2,56/2","V<sup>6</sup>/ii","56/2","0.003"
"495","20","4,2,664","vi<sup>6</sup><sub>4</sub>","664","0.003"
"496","21","4,2,M77","&#9837;VII<sup>7</sup>","M77","0.002"
"497","22","4,2,242","ii<sup>4</sup><sub>2</sub>","242","0.002"
"498","23","4,2,D3","&#9837;III","D3","0.002"
"499","24","4,2,7","vii&deg;","7","0.002"
"500","25","4,2,26","ii<sup>6</sup>","26","0.002"
"501","26","4,2,57/6","V<sup>7</sup>/vi","57/6","0.002"
"502","27","4,2,36","iii<sup>6</sup>","36","0.001"
"503","1","4,3,6","vi","6","0.354"
"504","2","4,3,2","ii","2","0.256"
"505","3","4,3,4","IV","4","0.124"
"506","4","4,3,5","V","5","0.066"
"507","5","4,3,1","I","1","0.064"
"508","6","4,3,27","ii<sup>7</sup>","27","0.034"
"509","7","4,3,67","vi<sup>7</sup>","67","0.021"
"510","8","4,3,b3","&#9837;III","b3","0.021"
"511","9","4,3,5/6","V/vi","5/6","0.02"
"512","10","4,3,464","IV<sup>6</sup><sub>4</sub>","464","0.01"
"513","11","4,3,5/2","V/ii","5/2","0.004"
"514","12","4,3,57","V<sup>7</sup>","57","0.004"
"515","13","4,3,5/5","V/V","5/5","0.004"
"516","14","4,3,46","IV<sup>6</sup>","46","0.003"
"517","15","4,3,564","V<sup>6</sup><sub>4</sub>","564","0.002"
"518","16","4,3,26","ii<sup>6</sup>","26","0.002"
"519","17","4,3,364","iii<sup>6</sup><sub>4</sub>","364","0.001"
"520","18","4,3,7","vii&deg;","7","0.001"
"521","19","4,3,543","V<sup>4</sup><sub>3</sub>","543","0.001"
"522","1","4,27,5","V","5","0.267"
"523","2","4,27,67","vi<sup>7</sup>","67","0.178"
"524","3","4,27,6","vi","6","0.144"
"525","4","4,27,1","I","1","0.079"
"526","5","4,27,16","I<sup>6</sup>","16","0.069"
"527","6","4,27,5/6","V/vi","5/6","0.04"
"528","7","4,27,4","IV","4","0.03"
"529","8","4,27,265","ii<sup>6</sup><sub>5</sub>","265","0.02"
"530","9","4,27,37","iii<sup>7</sup>","37","0.02"
"531","10","4,27,56","V<sup>6</sup>","56","0.02"
"532","11","4,27,57/6","V<sup>7</sup>/vi","57/6","0.02"
"533","12","4,27,b7","&#9837;VII","b7","0.02"
"534","1","4,47,4","IV","4","0.192"
"535","2","4,47,5","V","5","0.165"
"536","3","4,47,6","vi","6","0.11"
"537","4","4,47,365","iii<sup>6</sup><sub>5</sub>","365","0.095"
"538","5","4,47,1","I","1","0.064"
"539","6","4,47,2","ii","2","0.034"
"540","7","4,47,3","iii","3","0.03"
"541","8","4,47,16","I<sup>6</sup>","16","0.024"
"542","9","4,47,164","I<sup>6</sup><sub>4</sub>","164","0.024"
"543","10","4,47,27","ii<sup>7</sup>","27","0.024"
"544","11","4,47,56/6","V<sup>6</sup>/vi","56/6","0.024"
"545","12","4,47,564","V<sup>6</sup><sub>4</sub>","564","0.021"
"546","13","4,47,5/6","V/vi","5/6","0.012"
"547","14","4,47,L4","&#9839;iv&deg;","L4","0.012"
"548","15","4,47,b4","iv","b4","0.012"
"549","16","4,47,37","iii<sup>7</sup>","37","0.012"
"550","17","4,47,265","ii<sup>6</sup><sub>5</sub>","265","0.009"
"551","1","4,16,2","ii","2","0.151"
"552","2","4,16,27","ii<sup>7</sup>","27","0.138"
"553","3","4,16,4","IV","4","0.137"
"554","4","4,16,1","I","1","0.118"
"555","5","4,16,5","V","5","0.066"
"556","6","4,16,564","V<sup>6</sup><sub>4</sub>","564","0.054"
"557","7","4,16,5/5","V/V","5/5","0.048"
"558","8","4,16,57/5","V<sup>7</sup>/V","57/5","0.027"
"559","9","4,16,6","vi","6","0.026"
"560","10","4,16,D3","&#9837;III","D3","0.026"
"561","11","4,16,b3","&#9837;III","b3","0.021"
"562","12","4,16,7/3","vii&deg;/iii","7/3","0.014"
"563","13","4,16,543","V<sup>4</sup><sub>3</sub>","543","0.013"
"564","14","4,16,b6","&#9837;VI","b6","0.01"
"565","15","4,16,D16","i<sup>6</sup>","D16","0.01"
"566","16","4,16,57","V<sup>7</sup>","57","0.01"
"567","17","4,16,C16","i&deg;<sup>6</sup>","C16","0.009"
"568","18","4,16,b16","i<sup>6</sup>","b16","0.009"
"569","19","4,16,56","V<sup>6</sup>","56","0.009"
"570","20","4,16,b7","&#9837;VII","b7","0.007"
"571","21","4,16,164","I<sup>6</sup><sub>4</sub>","164","0.005"
"572","22","4,16,5/6","V/vi","5/6","0.005"
"573","23","4,16,3","iii","3","0.004"
"574","24","4,16,242","ii<sup>4</sup><sub>2</sub>","242","0.004"
"575","1","4,67,5","V","5","0.344"
"576","2","4,67,4/2","IV/ii","4/2","0.179"
"577","3","4,67,56","V<sup>6</sup>","56","0.079"
"578","4","4,67,1","I","1","0.053"
"579","5","4,67,4","IV","4","0.04"
"580","6","4,67,5/5","V/V","5/5","0.04"
"581","7","4,67,27","ii<sup>7</sup>","27","0.033"
"582","8","4,67,343","iii<sup>4</sup><sub>3</sub>","343","0.026"
"583","9","4,67,16","I<sup>6</sup>","16","0.026"
"584","1","4,56,1","I","1","0.437"
"585","2","4,56,3","iii","3","0.169"
"586","3","4,56,6","vi","6","0.141"
"587","4","4,56,4","IV","4","0.085"
"588","5","4,56,5","V","5","0.07"
"589","6","4,56,46","IV<sup>6</sup>","46","0.056"
"590","7","4,56,5/6","V/vi","5/6","0.028"
"591","8","4,56,16","I<sup>6</sup>","16","0.014"
"592","1","4,5/6,6","vi","6","0.648"
"593","2","4,5/6,4","IV","4","0.118"
"594","3","4,5/6,66","vi<sup>6</sup>","66","0.04"
"595","4","4,5/6,2","ii","2","0.04"
"596","5","4,5/6,57/6","V<sup>7</sup>/vi","57/6","0.037"
"597","6","4,5/6,642","vi<sup>4</sup><sub>2</sub>","642","0.014"
"598","7","4,5/6,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.014"
"599","8","4,5/6,56/6","V<sup>6</sup>/vi","56/6","0.012"
"600","9","4,5/6,5","V","5","0.012"
"601","10","4,5/6,67","vi<sup>7</sup>","67","0.012"
"602","11","4,5/6,b3","&#9837;III","b3","0.01"
"603","12","4,5/6,27","ii<sup>7</sup>","27","0.009"
"604","13","4,5/6,542/6","V<sup>4</sup><sub>2</sub>/vi","542/6","0.007"
"605","14","4,5/6,4/3","IV/iii","4/3","0.003"
"606","15","4,5/6,47","IV<sup>7</sup>","47","0.003"
"607","16","4,5/6,1","I","1","0.003"
"608","17","4,5/6,57/4","V<sup>7</sup>/IV","57/4","0.002"
"609","18","4,5/6,5/2","V/ii","5/2","0.002"
"610","1","4,b7,1","I","1","0.303"
"611","2","4,b7,4","IV","4","0.21"
"612","3","4,b7,6","vi","6","0.172"
"613","4","4,b7,b3","&#9837;III","b3","0.124"
"614","5","4,b7,46","IV<sup>6</sup>","46","0.038"
"615","6","4,b7,7","vii&deg;","7","0.031"
"616","7","4,b7,5/5","V/V","5/5","0.021"
"617","8","4,b7,3","iii","3","0.014"
"618","9","4,b7,b17","i<sup>7</sup>","b17","0.014"
"619","10","4,b7,M3","iii&deg;","M3","0.014"
"620","11","4,b7,b5","v","b5","0.014"
"621","12","4,b7,b6","&#9837;VI","b6","0.01"
"622","13","4,b7,5/3","V/iii","5/3","0.003"
"623","14","4,b7,5/2","V/ii","5/2","0.003"
"624","15","4,b7,57/6","V<sup>7</sup>/vi","57/6","0.003"
"625","16","4,b7,2","ii","2","0.003"
"626","17","4,b7,5/6","V/vi","5/6","0.003"
"627","1","4,164,5","V","5","0.273"
"628","2","4,164,6","vi","6","0.214"
"629","3","4,164,4","IV","4","0.166"
"630","4","4,164,27","ii<sup>7</sup>","27","0.059"
"631","5","4,164,b6","&#9837;VI","b6","0.059"
"632","6","4,164,57","V<sup>7</sup>","57","0.053"
"633","7","4,164,16","I<sup>6</sup>","16","0.043"
"634","8","4,164,1","I","1","0.027"
"635","9","4,164,464","IV<sup>6</sup><sub>4</sub>","464","0.021"
"636","10","4,164,46","IV<sup>6</sup>","46","0.021"
"637","11","4,164,67","vi<sup>7</sup>","67","0.021"
"638","12","4,164,56","V<sup>6</sup>","56","0.021"
"639","1","4,57,1","I","1","0.552"
"640","2","4,57,57/6","V<sup>7</sup>/vi","57/6","0.087"
"641","3","4,57,4","IV","4","0.066"
"642","4","4,57,6","vi","6","0.044"
"643","5","4,57,365","iii<sup>6</sup><sub>5</sub>","365","0.044"
"644","6","4,57,5","V","5","0.033"
"645","7","4,57,67","vi<sup>7</sup>","67","0.022"
"646","8","4,57,37","iii<sup>7</sup>","37","0.022"
"647","9","4,57,M17","Ib7","M17","0.022"
"648","10","4,57,2","ii","2","0.022"
"649","11","4,57,7/6","vii&deg;/vi","7/6","0.011"
"650","1","4,37,6","vi","6","0.255"
"651","2","4,37,27","ii<sup>7</sup>","27","0.149"
"652","3","4,37,Y6","&#9837;VI","Y6","0.085"
"653","4","4,37,17","I<sup>7</sup>","17","0.085"
"654","5","4,37,M67","vi<sup>7</sup>","M67","0.085"
"655","6","4,37,4","IV","4","0.085"
"656","7","4,37,5","V","5","0.021"
"657","1","4,5/5,5","V","5","0.393"
"658","2","4,5/5,4","IV","4","0.161"
"659","3","4,5/5,1","I","1","0.143"
"660","4","4,5/5,M4","IV","M4","0.071"
"661","5","4,5/5,542/6","V<sup>4</sup><sub>2</sub>/vi","542/6","0.071"
"662","6","4,5/5,57/5","V<sup>7</sup>/V","57/5","0.071"
"663","7","4,5/5,57","V<sup>7</sup>","57","0.071"
"664","8","4,5/5,Y2","&#9837;II","Y2","0.018"
"665","1","4,464,2","ii","2","0.182"
"666","2","4,464,4","IV","4","0.161"
"667","3","4,464,1","I","1","0.091"
"668","4","4,464,b4","iv","b4","0.084"
"669","5","4,464,442","IV<sup>4</sup><sub>2</sub>","442","0.056"
"670","6","4,464,57","V<sup>7</sup>","57","0.056"
"671","7","4,464,46","IV<sup>6</sup>","46","0.056"
"672","8","4,464,6","vi","6","0.056"
"673","9","4,464,364","iii<sup>6</sup><sub>4</sub>","364","0.056"
"674","10","4,464,D442","IV<sup>4</sup><sub>2</sub>","D442","0.028"
"675","11","4,464,5","V","5","0.028"
"676","12","4,464,b7","&#9837;VII","b7","0.028"
"677","13","4,464,7/5","vii&deg;/V","7/5","0.028"
"678","14","4,464,27","ii<sup>7</sup>","27","0.028"
"679","1","4,17,4","IV","4","0.417"
"680","2","4,17,67","vi<sup>7</sup>","67","0.25"
"681","1","4,664,2","ii","2","0.186"
"682","2","4,664,564","V<sup>6</sup><sub>4</sub>","564","0.18"
"683","3","4,664,6","vi","6","0.116"
"684","4","4,664,27","ii<sup>7</sup>","27","0.11"
"685","5","4,664,26","ii<sup>6</sup>","26","0.076"
"686","6","4,664,5/6","V/vi","5/6","0.064"
"687","7","4,664,5","V","5","0.058"
"688","8","4,664,4","IV","4","0.047"
"689","9","4,664,1","I","1","0.035"
"690","10","4,664,7/6","vii&deg;/vi","7/6","0.029"
"691","11","4,664,16","I<sup>6</sup>","16","0.023"
"692","12","4,664,565/3","V<sup>6</sup><sub>5</sub>/iii","565/3","0.012"
"693","13","4,664,7/3","vii&deg;/iii","7/3","0.012"
"694","14","4,664,7/5","vii&deg;/V","7/5","0.012"
"695","1","4,564,16","I<sup>6</sup>","16","0.27"
"696","2","4,564,1","I","1","0.17"
"697","3","4,564,3","iii","3","0.14"
"698","4","4,564,6","vi","6","0.12"
"699","5","4,564,2","ii","2","0.11"
"700","6","4,564,164","I<sup>6</sup><sub>4</sub>","164","0.08"
"701","7","4,564,664","vi<sup>6</sup><sub>4</sub>","664","0.04"
"702","8","4,564,5","V","5","0.04"
"703","9","4,564,4","IV","4","0.03"
"704","1","4,46,5","V","5","0.37"
"705","2","4,46,4","IV","4","0.173"
"706","3","4,46,164","I<sup>6</sup><sub>4</sub>","164","0.16"
"707","4","4,46,1","I","1","0.068"
"708","5","4,46,66","vi<sup>6</sup>","66","0.049"
"709","6","4,46,27","ii<sup>7</sup>","27","0.049"
"710","7","4,46,2","ii","2","0.049"
"711","8","4,46,16","I<sup>6</sup>","16","0.025"
"712","9","4,46,464","IV<sup>6</sup><sub>4</sub>","464","0.025"
"713","10","4,46,b7","&#9837;VII","b7","0.025"
"714","11","4,46,56","V<sup>6</sup>","56","0.006"
"715","1","4,57/6,6","vi","6","0.687"
"716","2","4,57/6,D26","ii<sup>6</sup>","D26","0.09"
"717","3","4,57/6,2","ii","2","0.09"
"718","4","4,57/6,5/6","V/vi","5/6","0.06"
"719","5","4,57/6,27","ii<sup>7</sup>","27","0.045"
"720","1","4,642,7","vii&deg;","7","0.615"
"721","2","4,642,665","vi<sup>6</sup><sub>5</sub>","665","0.308"
"722","3","4,642,564","V<sup>6</sup><sub>4</sub>","564","0.077"
"723","1","4,36,5","V","5","0.342"
"724","2","4,36,37","iii<sup>7</sup>","37","0.342"
"725","3","4,36,56","V<sup>6</sup>","56","0.105"
"726","4","4,36,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.105"
"727","5","4,36,2","ii","2","0.105"
"728","1","4,66,2","ii","2","0.571"
"729","2","4,66,4","IV","4","0.429"
"730","1","4,b6,b7","&#9837;VII","b7","0.505"
"731","2","4,b6,1","I","1","0.198"
"732","3","4,b6,5","V","5","0.099"
"733","4","4,b6,6","vi","6","0.072"
"734","5","4,b6,67","vi<sup>7</sup>","67","0.036"
"735","6","4,b6,5/5","V/V","5/5","0.036"
"736","7","4,b6,b5","v","b5","0.036"
"737","8","4,b6,b465","iv<sup>6</sup><sub>5</sub>","b465","0.018"
"738","1","4,b3,4","IV","4","0.317"
"739","2","4,b3,1","I","1","0.286"
"740","3","4,b3,5","V","5","0.063"
"741","4","4,b3,b6","&#9837;VI","b6","0.048"
"742","5","4,b3,b1","i","b1","0.04"
"743","6","4,b3,543","V<sup>4</sup><sub>3</sub>","543","0.032"
"744","7","4,b3,b76","&#9837;VII<sup>6</sup>","b76","0.032"
"745","8","4,b3,Y2","&#9837;II","Y2","0.032"
"746","9","4,b3,2","ii","2","0.032"
"747","10","4,b3,5/5","V/V","5/5","0.024"
"748","11","4,b3,b7","&#9837;VII","b7","0.016"
"749","12","4,b3,564","V<sup>6</sup><sub>4</sub>","564","0.016"
"750","1","5,1,4","IV","4","0.274"
"751","2","5,1,5","V","5","0.185"
"752","3","5,1,6","vi","6","0.147"
"753","4","5,1,56","V<sup>6</sup>","56","0.065"
"754","5","5,1,2","ii","2","0.045"
"755","6","5,1,3","iii","3","0.031"
"756","7","5,1,b7","&#9837;VII","b7","0.023"
"757","8","5,1,47","IV<sup>7</sup>","47","0.017"
"758","9","5,1,164","I<sup>6</sup><sub>4</sub>","164","0.016"
"759","10","5,1,16","I<sup>6</sup>","16","0.016"
"760","11","5,1,464","IV<sup>6</sup><sub>4</sub>","464","0.015"
"761","12","5,1,5/6","V/vi","5/6","0.014"
"762","13","5,1,27","ii<sup>7</sup>","27","0.014"
"763","14","5,1,364","iii<sup>6</sup><sub>4</sub>","364","0.013"
"764","15","5,1,5/5","V/V","5/5","0.009"
"765","16","5,1,57/6","V<sup>7</sup>/vi","57/6","0.009"
"766","17","5,1,7","vii&deg;","7","0.007"
"767","18","5,1,142","I<sup>4</sup><sub>2</sub>","142","0.007"
"768","19","5,1,57","V<sup>7</sup>","57","0.006"
"769","20","5,1,564","V<sup>6</sup><sub>4</sub>","564","0.004"
"770","21","5,1,17","I<sup>7</sup>","17","0.004"
"771","22","5,1,57/4","V<sup>7</sup>/IV","57/4","0.004"
"772","23","5,1,L7","vii","L7","0.003"
"773","24","5,1,5/3","V/iii","5/3","0.003"
"774","25","5,1,57/3","V<sup>7</sup>/iii","57/3","0.003"
"775","26","5,1,242","ii<sup>4</sup><sub>2</sub>","242","0.003"
"776","27","5,1,5/2","V/ii","5/2","0.003"
"777","28","5,1,56/2","V<sup>6</sup>/ii","56/2","0.002"
"778","1","5,4,1","I","1","0.303"
"779","2","5,4,5","V","5","0.259"
"780","3","5,4,6","vi","6","0.145"
"781","4","5,4,3","iii","3","0.077"
"782","5","5,4,2","ii","2","0.045"
"783","6","5,4,16","I<sup>6</sup>","16","0.037"
"784","7","5,4,5/6","V/vi","5/6","0.023"
"785","8","5,4,27","ii<sup>7</sup>","27","0.011"
"786","9","5,4,b7","&#9837;VII","b7","0.011"
"787","10","5,4,164","I<sup>6</sup><sub>4</sub>","164","0.007"
"788","11","5,4,47","IV<sup>7</sup>","47","0.005"
"789","12","5,4,464","IV<sup>6</sup><sub>4</sub>","464","0.005"
"790","13","5,4,b4","iv","b4","0.005"
"791","14","5,4,57/6","V<sup>7</sup>/vi","57/6","0.004"
"792","15","5,4,542","V<sup>4</sup><sub>2</sub>","542","0.004"
"793","16","5,4,442","IV<sup>4</sup><sub>2</sub>","442","0.004"
"794","17","5,4,564","V<sup>6</sup><sub>4</sub>","564","0.003"
"795","18","5,4,57","V<sup>7</sup>","57","0.003"
"796","19","5,4,67","vi<sup>7</sup>","67","0.003"
"797","20","5,4,7/5","vii&deg;/V","7/5","0.003"
"798","21","5,4,C2","&#9837;II","C2","0.003"
"799","22","5,4,365","iii<sup>6</sup><sub>5</sub>","365","0.002"
"800","23","5,4,b3","&#9837;III","b3","0.002"
"801","24","5,4,5/5","V/V","5/5","0.002"
"802","25","5,4,37","iii<sup>7</sup>","37","0.002"
"803","26","5,4,642","vi<sup>4</sup><sub>2</sub>","642","0.002"
"804","27","5,4,56","V<sup>6</sup>","56","0.002"
"805","28","5,4,664","vi<sup>6</sup><sub>4</sub>","664","0.002"
"806","1","5,5,1","I","1","1"
"807","1","5,6,4","IV","4","0.425"
"808","2","5,6,5","V","5","0.183"
"809","3","5,6,1","I","1","0.085"
"810","4","5,6,3","iii","3","0.079"
"811","5","5,6,2","ii","2","0.035"
"812","6","5,6,56","V<sup>6</sup>","56","0.026"
"813","7","5,6,16","I<sup>6</sup>","16","0.024"
"814","8","5,6,164","I<sup>6</sup><sub>4</sub>","164","0.011"
"815","9","5,6,5/5","V/V","5/5","0.011"
"816","10","5,6,47","IV<sup>7</sup>","47","0.01"
"817","11","5,6,b7","&#9837;VII","b7","0.008"
"818","12","5,6,5/6","V/vi","5/6","0.008"
"819","13","5,6,27","ii<sup>7</sup>","27","0.008"
"820","14","5,6,66","vi<sup>6</sup>","66","0.007"
"821","15","5,6,664","vi<sup>6</sup><sub>4</sub>","664","0.007"
"822","16","5,6,36","iii<sup>6</sup>","36","0.006"
"823","17","5,6,67","vi<sup>7</sup>","67","0.006"
"824","18","5,6,37","iii<sup>7</sup>","37","0.005"
"825","19","5,6,b6","&#9837;VI","b6","0.004"
"826","20","5,6,642","vi<sup>4</sup><sub>2</sub>","642","0.004"
"827","21","5,6,26","ii<sup>6</sup>","26","0.004"
"828","22","5,6,17","I<sup>7</sup>","17","0.003"
"829","23","5,6,7","vii&deg;","7","0.003"
"830","24","5,6,46","IV<sup>6</sup>","46","0.002"
"831","25","5,6,D4","IV","D4","0.002"
"832","26","5,6,364","iii<sup>6</sup><sub>4</sub>","364","0.002"
"833","27","5,6,57/6","V<sup>7</sup>/vi","57/6","0.002"
"834","1","5,2,4","IV","4","0.369"
"835","2","5,2,6","vi","6","0.213"
"836","3","5,2,1","I","1","0.129"
"837","4","5,2,5","V","5","0.095"
"838","5","5,2,3","iii","3","0.06"
"839","6","5,2,b7","&#9837;VII","b7","0.017"
"840","7","5,2,16","I<sup>6</sup>","16","0.016"
"841","8","5,2,264","ii<sup>6</sup><sub>4</sub>","264","0.01"
"842","9","5,2,37","iii<sup>7</sup>","37","0.01"
"843","10","5,2,46","IV<sup>6</sup>","46","0.01"
"844","11","5,2,664","vi<sup>6</sup><sub>4</sub>","664","0.007"
"845","12","5,2,5/6","V/vi","5/6","0.006"
"846","13","5,2,67","vi<sup>7</sup>","67","0.006"
"847","14","5,2,342","iii<sup>4</sup><sub>2</sub>","342","0.005"
"848","15","5,2,164","I<sup>6</sup><sub>4</sub>","164","0.005"
"849","16","5,2,57","V<sup>7</sup>","57","0.005"
"850","17","5,2,17","I<sup>7</sup>","17","0.003"
"851","18","5,2,242","ii<sup>4</sup><sub>2</sub>","242","0.002"
"852","19","5,2,56/6","V<sup>6</sup>/vi","56/6","0.002"
"853","20","5,2,464/4","IV<sup>6</sup><sub>4</sub>/IV","464/4","0.002"
"854","21","5,2,76/2","vii&deg;<sup>6</sup>/ii","76/2","0.002"
"855","22","5,2,56/4","V<sup>6</sup>/IV","56/4","0.002"
"856","23","5,2,564","V<sup>6</sup><sub>4</sub>","564","0.002"
"857","24","5,2,56/5","V<sup>6</sup>/V","56/5","0.001"
"858","25","5,2,47","IV<sup>7</sup>","47","0.001"
"859","1","5,3,6","vi","6","0.459"
"860","2","5,3,4","IV","4","0.36"
"861","3","5,3,5","V","5","0.044"
"862","4","5,3,1","I","1","0.033"
"863","5","5,3,2","ii","2","0.027"
"864","6","5,3,67","vi<sup>7</sup>","67","0.016"
"865","7","5,3,5/5","V/V","5/5","0.01"
"866","8","5,3,47","IV<sup>7</sup>","47","0.006"
"867","9","5,3,5/6","V/vi","5/6","0.006"
"868","10","5,3,5/2","V/ii","5/2","0.005"
"869","11","5,3,26","ii<sup>6</sup>","26","0.005"
"870","12","5,3,46","IV<sup>6</sup>","46","0.005"
"871","13","5,3,27","ii<sup>7</sup>","27","0.001"
"872","1","5,27,5","V","5","0.214"
"873","2","5,27,67","vi<sup>7</sup>","67","0.169"
"874","3","5,27,4","IV","4","0.154"
"875","4","5,27,66","vi<sup>6</sup>","66","0.068"
"876","5","5,27,47","IV<sup>7</sup>","47","0.065"
"877","6","5,27,b7","&#9837;VII","b7","0.052"
"878","7","5,27,1","I","1","0.049"
"879","8","5,27,16","I<sup>6</sup>","16","0.047"
"880","9","5,27,37","iii<sup>7</sup>","37","0.034"
"881","10","5,27,6","vi","6","0.023"
"882","11","5,27,265","ii<sup>6</sup><sub>5</sub>","265","0.016"
"883","12","5,27,464","IV<sup>6</sup><sub>4</sub>","464","0.01"
"884","13","5,27,5/6","V/vi","5/6","0.005"
"885","1","5,47,4","IV","4","0.187"
"886","2","5,47,1","I","1","0.179"
"887","3","5,47,37","iii<sup>7</sup>","37","0.102"
"888","4","5,47,5","V","5","0.098"
"889","5","5,47,3","iii","3","0.064"
"890","6","5,47,27","ii<sup>7</sup>","27","0.043"
"891","7","5,47,6","vi","6","0.038"
"892","8","5,47,57","V<sup>7</sup>","57","0.034"
"893","9","5,47,b7","&#9837;VII","b7","0.034"
"894","10","5,47,265","ii<sup>6</sup><sub>5</sub>","265","0.034"
"895","11","5,47,2","ii","2","0.03"
"896","12","5,47,67","vi<sup>7</sup>","67","0.017"
"897","13","5,47,b1","i","b1","0.017"
"898","14","5,47,7/3","vii&deg;/iii","7/3","0.017"
"899","15","5,47,b465","iv<sup>6</sup><sub>5</sub>","b465","0.017"
"900","16","5,47,16","I<sup>6</sup>","16","0.009"
"901","17","5,47,b57","v<sup>7</sup>","b57","0.009"
"902","18","5,47,5/5","V/V","5/5","0.004"
"903","1","5,16,4","IV","4","0.584"
"904","2","5,16,2","ii","2","0.073"
"905","3","5,16,6","vi","6","0.064"
"906","4","5,16,1","I","1","0.055"
"907","5","5,16,37","iii<sup>7</sup>","37","0.055"
"908","6","5,16,5","V","5","0.037"
"909","7","5,16,26","ii<sup>6</sup>","26","0.037"
"910","8","5,16,57/2","V<sup>7</sup>/ii","57/2","0.018"
"911","9","5,16,67","vi<sup>7</sup>","67","0.018"
"912","10","5,16,b16","i<sup>6</sup>","b16","0.014"
"913","11","5,16,5/3","V/iii","5/3","0.014"
"914","12","5,16,46","IV<sup>6</sup>","46","0.009"
"915","13","5,16,47","IV<sup>7</sup>","47","0.005"
"916","1","5,67,4","IV","4","0.362"
"917","2","5,67,5","V","5","0.168"
"918","3","5,67,27","ii<sup>7</sup>","27","0.08"
"919","4","5,67,47","IV<sup>7</sup>","47","0.048"
"920","5","5,67,142","I<sup>4</sup><sub>2</sub>","142","0.035"
"921","6","5,67,56","V<sup>6</sup>","56","0.023"
"922","7","5,67,M57","v<sup>7</sup>","M57","0.02"
"923","8","5,67,37","iii<sup>7</sup>","37","0.02"
"924","9","5,67,3","iii","3","0.02"
"925","10","5,67,16","I<sup>6</sup>","16","0.02"
"926","11","5,67,17","I<sup>7</sup>","17","0.018"
"927","12","5,67,642","vi<sup>4</sup><sub>2</sub>","642","0.015"
"928","13","5,67,1","I","1","0.013"
"929","14","5,67,57/5","V<sup>7</sup>/V","57/5","0.01"
"930","15","5,67,26","ii<sup>6</sup>","26","0.01"
"931","16","5,67,b67","&#9837;VI<sup>7</sup>","b67","0.01"
"932","17","5,67,564","V<sup>6</sup><sub>4</sub>","564","0.01"
"933","18","5,67,b7","&#9837;VII","b7","0.008"
"934","19","5,67,5/5","V/V","5/5","0.005"
"935","1","5,56,1","I","1","0.54"
"936","2","5,56,2","ii","2","0.096"
"937","3","5,56,4","IV","4","0.07"
"938","4","5,56,6","vi","6","0.059"
"939","5","5,56,5","V","5","0.044"
"940","6","5,56,564","V<sup>6</sup><sub>4</sub>","564","0.04"
"941","7","5,56,67","vi<sup>7</sup>","67","0.029"
"942","8","5,56,b564","v<sup>6</sup><sub>4</sub>","b564","0.029"
"943","9","5,56,56/2","V<sup>6</sup>/ii","56/2","0.015"
"944","10","5,56,b1","i","b1","0.015"
"945","11","5,56,37","iii<sup>7</sup>","37","0.015"
"946","12","5,56,665","vi<sup>6</sup><sub>5</sub>","665","0.015"
"947","13","5,56,47","IV<sup>7</sup>","47","0.004"
"948","1","5,5/6,6","vi","6","0.547"
"949","2","5,5/6,4","IV","4","0.267"
"950","3","5,5/6,3","iii","3","0.037"
"951","4","5,5/6,67","vi<sup>7</sup>","67","0.025"
"952","5","5,5/6,56/5","V<sup>6</sup>/V","56/5","0.025"
"953","6","5,5/6,57/6","V<sup>7</sup>/vi","57/6","0.025"
"954","7","5,5/6,664","vi<sup>6</sup><sub>4</sub>","664","0.025"
